label,m,word,L,min_cost,hit_loop,breach,over_loop_impossible_check,cap_margin_ok,replay_ok,status
exhaustive-m12,12,221112122221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112112122221,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212112122221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122112122221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222112122221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111212122221,6,6,True,False,False,True,True,OK
exhaustive-m12,12,211212122221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,121212122221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,221212122221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,112212122221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,212212122221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,122212122221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,222212122221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,111122122221,6,6,True,False,False,True,True,OK
exhaustive-m12,12,211122122221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,121122122221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,221122122221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,112122122221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,212122122221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,122122122221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,222122122221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,111222122221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,211222122221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,121222122221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,221222122221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,112222122221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,212222122221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,122222122221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,222222122221,2,2,True,False,False,True,True,OK
exhaustive-m12,12,111111222221,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211111222221,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121111222221,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221111222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112111222221,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212111222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122111222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222111222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111211222221,6,6,True,False,False,True,True,OK
exhaustive-m12,12,211211222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,121211222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,221211222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,112211222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,212211222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,122211222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,222211222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,111121222221,6,6,True,False,False,True,True,OK
exhaustive-m12,12,211121222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,121121222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,221121222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,112121222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,212121222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,122121222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,222121222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,111221222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,211221222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,121221222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,221221222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,112221222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,212221222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,122221222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,222221222221,2,2,True,False,False,True,True,OK
exhaustive-m12,12,111112222221,6,6,True,False,False,True,True,OK
exhaustive-m12,12,211112222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,121112222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,221112222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,112112222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,212112222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,122112222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,222112222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,111212222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,211212222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,121212222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,221212222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,112212222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,212212222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,122212222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,222212222221,2,2,True,False,False,True,True,OK
exhaustive-m12,12,111122222221,5,5,True,False,False,True,True,OK
exhaustive-m12,12,211122222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,121122222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,221122222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,112122222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,212122222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,122122222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,222122222221,2,2,True,False,False,True,True,OK
exhaustive-m12,12,111222222221,4,4,True,False,False,True,True,OK
exhaustive-m12,12,211222222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,121222222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,221222222221,2,2,True,False,False,True,True,OK
exhaustive-m12,12,112222222221,3,3,True,False,False,True,True,OK
exhaustive-m12,12,212222222221,2,2,True,False,False,True,True,OK
exhaustive-m12,12,122222222221,2,2,True,False,False,True,True,OK
exhaustive-m12,12,222222222221,1,1,True,False,False,True,True,OK
exhaustive-m12,12,111111111112,11,11,True,False,False,True,True,OK
exhaustive-m12,12,211111111112,10,10,True,False,False,True,True,OK
exhaustive-m12,12,121111111112,10,10,True,False,False,True,True,OK
exhaustive-m12,12,221111111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,112111111112,10,10,True,False,False,True,True,OK
exhaustive-m12,12,212111111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,122111111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,222111111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,111211111112,10,10,True,False,False,True,True,OK
exhaustive-m12,12,211211111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,121211111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,221211111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,112211111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,212211111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,122211111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,222211111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,111121111112,10,10,True,False,False,True,True,OK
exhaustive-m12,12,211121111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,121121111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,221121111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,112121111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,212121111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,122121111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,222121111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,111221111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211221111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121221111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221221111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112221111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212221111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122221111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222221111112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111112111112,10,10,True,False,False,True,True,OK
exhaustive-m12,12,211112111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,121112111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,221112111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,112112111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,212112111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,122112111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,222112111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,111212111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211212111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121212111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221212111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112212111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212212111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122212111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222212111112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111122111112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211122111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121122111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221122111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112122111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212122111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122122111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222122111112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111222111112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211222111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121222111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221222111112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112222111112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212222111112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122222111112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222222111112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111111211112,10,10,True,False,False,True,True,OK
exhaustive-m12,12,211111211112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,121111211112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,221111211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,112111211112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,212111211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,122111211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,222111211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,111211211112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211211211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121211211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221211211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112211211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212211211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122211211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222211211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111121211112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211121211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121121211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221121211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112121211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212121211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122121211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222121211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111221211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211221211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121221211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221221211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112221211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212221211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122221211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222221211112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111112211112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211112211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121112211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221112211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112112211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212112211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122112211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222112211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111212211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211212211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121212211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221212211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112212211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212212211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122212211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222212211112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111122211112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211122211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121122211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221122211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112122211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212122211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122122211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222122211112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111222211112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211222211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121222211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221222211112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112222211112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212222211112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122222211112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222222211112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111111121112,10,10,True,False,False,True,True,OK
exhaustive-m12,12,211111121112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,121111121112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,221111121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,112111121112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,212111121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,122111121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,222111121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,111211121112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211211121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121211121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221211121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112211121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212211121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122211121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222211121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111121121112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211121121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121121121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221121121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112121121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212121121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122121121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222121121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111221121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211221121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121221121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221221121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112221121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212221121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122221121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222221121112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111112121112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211112121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121112121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221112121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112112121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212112121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122112121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222112121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111212121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211212121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121212121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221212121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112212121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212212121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122212121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222212121112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111122121112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211122121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121122121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221122121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112122121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212122121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122122121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222122121112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111222121112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211222121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121222121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221222121112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112222121112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212222121112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122222121112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222222121112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111111221112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211111221112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121111221112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221111221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112111221112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212111221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122111221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222111221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111211221112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211211221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121211221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221211221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112211221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212211221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122211221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222211221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111121221112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211121221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121121221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221121221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112121221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212121221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122121221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222121221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111221221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211221221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121221221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221221221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112221221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212221221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122221221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222221221112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111112221112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211112221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121112221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221112221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112112221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212112221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122112221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222112221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111212221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211212221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121212221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221212221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112212221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212212221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122212221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222212221112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111122221112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211122221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121122221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221122221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112122221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212122221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122122221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222122221112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111222221112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,211222221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,121222221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,221222221112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,112222221112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,212222221112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,122222221112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,222222221112,3,3,True,False,False,True,True,OK
exhaustive-m12,12,111111112112,10,10,True,False,False,True,True,OK
exhaustive-m12,12,211111112112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,121111112112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,221111112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,112111112112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,212111112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,122111112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,222111112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,111211112112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211211112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121211112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221211112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112211112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212211112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122211112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222211112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111121112112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211121112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121121112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221121112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112121112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212121112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122121112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222121112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111221112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211221112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121221112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221221112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112221112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212221112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122221112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222221112112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111112112112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211112112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121112112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221112112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112112112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212112112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122112112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222112112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111212112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211212112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121212112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221212112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112212112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212212112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122212112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222212112112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111122112112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,211122112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,121122112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,221122112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,112122112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,212122112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,122122112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,222122112112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,111222112112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,211222112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,121222112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,221222112112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,112222112112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,212222112112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,122222112112,5,5,True,False,False,True,True,OK
exhaustive-m12,12,222222112112,4,4,True,False,False,True,True,OK
exhaustive-m12,12,111111212112,9,9,True,False,False,True,True,OK
exhaustive-m12,12,211111212112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,121111212112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,221111212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,112111212112,8,8,True,False,False,True,True,OK
exhaustive-m12,12,212111212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,122111212112,7,7,True,False,False,True,True,OK
exhaustive-m12,12,222111212112,6,6,True,False,False,True,True,OK
exhaustive-m12,12,111211212112,8,8,True,False,False,True,True,OK
