alphabet,m,word,D,L,is_break,min_k_g_loop,predicted_break
"{0,1,2,3}",7,2300131,4,4,False,-1,True
"{0,1,2,3}",7,2300132,4,4,False,-1,True
"{0,1,2,3}",7,2300133,4,4,False,-1,True
"{0,1,2,3}",7,2300200,7,7,False,-1,True
"{0,1,2,3}",7,2300201,6,6,False,-1,True
"{0,1,2,3}",7,2300202,5,5,False,-1,True
"{0,1,2,3}",7,2300203,5,5,False,-1,True
"{0,1,2,3}",7,2300210,6,6,False,-1,True
"{0,1,2,3}",7,2300211,5,5,False,-1,True
"{0,1,2,3}",7,2300212,4,4,False,-1,True
"{0,1,2,3}",7,2300213,4,4,False,-1,True
"{0,1,2,3}",7,2300220,5,5,False,-1,True
"{0,1,2,3}",7,2300221,4,4,False,-1,True
"{0,1,2,3}",7,2300222,3,3,False,-1,True
"{0,1,2,3}",7,2300223,3,3,False,-1,True
"{0,1,2,3}",7,2300230,4,4,False,-1,True
"{0,1,2,3}",7,2300231,3,3,False,-1,True
"{0,1,2,3}",7,2300232,3,3,False,-1,True
"{0,1,2,3}",7,2300233,3,3,False,-1,True
"{0,1,2,3}",7,2300300,6,6,False,-1,True
"{0,1,2,3}",7,2300301,5,5,False,-1,True
"{0,1,2,3}",7,2300302,4,4,False,-1,True
"{0,1,2,3}",7,2300303,4,4,False,-1,True
"{0,1,2,3}",7,2300310,5,5,False,-1,True
"{0,1,2,3}",7,2300311,4,4,False,-1,True
"{0,1,2,3}",7,2300312,3,3,False,-1,True
"{0,1,2,3}",7,2300313,3,3,False,-1,True
"{0,1,2,3}",7,2300320,4,4,False,-1,True
"{0,1,2,3}",7,2300321,3,3,False,-1,True
"{0,1,2,3}",7,2300322,3,3,False,-1,True
"{0,1,2,3}",7,2300323,3,3,False,-1,True
"{0,1,2,3}",7,2300330,3,3,False,-1,True
"{0,1,2,3}",7,2300331,3,3,False,-1,True
"{0,1,2,3}",7,2300332,3,3,False,-1,True
"{0,1,2,3}",7,2300333,3,3,False,-1,True
"{0,1,2,3}",7,2301000,8,8,False,-1,True
"{0,1,2,3}",7,2301001,7,7,False,-1,True
"{0,1,2,3}",7,2301002,6,6,False,-1,True
"{0,1,2,3}",7,2301003,6,6,False,-1,True
"{0,1,2,3}",7,2301010,7,7,False,-1,True
"{0,1,2,3}",7,2301011,6,6,False,-1,True
"{0,1,2,3}",7,2301012,5,5,False,-1,True
"{0,1,2,3}",7,2301013,5,5,False,-1,True
"{0,1,2,3}",7,2301020,6,6,False,-1,True
"{0,1,2,3}",7,2301021,5,5,False,-1,True
"{0,1,2,3}",7,2301022,4,4,False,-1,True
"{0,1,2,3}",7,2301023,4,4,False,-1,True
"{0,1,2,3}",7,2301030,5,5,False,-1,True
"{0,1,2,3}",7,2301031,4,4,False,-1,True
"{0,1,2,3}",7,2301032,4,4,False,-1,True
"{0,1,2,3}",7,2301033,4,4,False,-1,True
"{0,1,2,3}",7,2301100,7,7,False,-1,True
"{0,1,2,3}",7,2301101,6,6,False,-1,True
"{0,1,2,3}",7,2301102,5,5,False,-1,True
"{0,1,2,3}",7,2301103,5,5,False,-1,True
"{0,1,2,3}",7,2301110,6,6,False,-1,True
"{0,1,2,3}",7,2301111,5,5,False,-1,True
"{0,1,2,3}",7,2301112,4,4,False,-1,True
"{0,1,2,3}",7,2301113,4,4,False,-1,True
"{0,1,2,3}",7,2301120,5,5,False,-1,True
"{0,1,2,3}",7,2301121,4,4,False,-1,True
"{0,1,2,3}",7,2301122,3,3,False,-1,True
"{0,1,2,3}",7,2301123,3,3,False,-1,True
"{0,1,2,3}",7,2301130,4,4,False,-1,True
"{0,1,2,3}",7,2301131,3,3,False,-1,True
"{0,1,2,3}",7,2301132,3,3,False,-1,True
"{0,1,2,3}",7,2301133,3,3,False,-1,True
"{0,1,2,3}",7,2301200,6,6,False,-1,True
"{0,1,2,3}",7,2301201,5,5,False,-1,True
"{0,1,2,3}",7,2301202,4,4,False,-1,True
"{0,1,2,3}",7,2301203,4,4,False,-1,True
"{0,1,2,3}",7,2301210,5,5,False,-1,True
"{0,1,2,3}",7,2301211,4,4,False,-1,True
"{0,1,2,3}",7,2301212,3,3,False,-1,True
"{0,1,2,3}",7,2301213,3,3,False,-1,True
"{0,1,2,3}",7,2301220,4,4,False,-1,True
"{0,1,2,3}",7,2301221,3,3,False,-1,True
"{0,1,2,3}",7,2301222,2,2,False,-1,True
"{0,1,2,3}",7,2301223,2,2,False,-1,True
"{0,1,2,3}",7,2301230,3,3,False,-1,True
"{0,1,2,3}",7,2301231,2,2,False,-1,True
"{0,1,2,3}",7,2301232,2,2,False,-1,True
"{0,1,2,3}",7,2301233,2,2,False,-1,True
"{0,1,2,3}",7,2301300,5,5,False,-1,True
"{0,1,2,3}",7,2301301,4,4,False,-1,True
"{0,1,2,3}",7,2301302,3,3,False,-1,True
"{0,1,2,3}",7,2301303,3,3,False,-1,True
"{0,1,2,3}",7,2301310,4,4,False,-1,True
"{0,1,2,3}",7,2301311,3,3,False,-1,True
"{0,1,2,3}",7,2301312,2,2,False,-1,True
"{0,1,2,3}",7,2301313,2,2,False,-1,True
"{0,1,2,3}",7,2301320,3,3,False,-1,True
"{0,1,2,3}",7,2301321,2,2,False,-1,True
"{0,1,2,3}",7,2301322,2,2,False,-1,True
"{0,1,2,3}",7,2301323,2,2,False,-1,True
"{0,1,2,3}",7,2301330,2,2,False,-1,True
"{0,1,2,3}",7,2301331,2,2,False,-1,True
"{0,1,2,3}",7,2301332,2,2,False,-1,True
"{0,1,2,3}",7,2301333,2,2,False,-1,True
"{0,1,2,3}",7,2302000,7,7,False,-1,True
"{0,1,2,3}",7,2302001,6,6,False,-1,True
"{0,1,2,3}",7,2302002,5,5,False,-1,True
"{0,1,2,3}",7,2302003,5,5,False,-1,True
"{0,1,2,3}",7,2302010,6,6,False,-1,True
"{0,1,2,3}",7,2302011,5,5,False,-1,True
"{0,1,2,3}",7,2302012,4,4,False,-1,True
"{0,1,2,3}",7,2302013,4,4,False,-1,True
"{0,1,2,3}",7,2302020,5,5,False,-1,True
"{0,1,2,3}",7,2302021,4,4,False,-1,True
"{0,1,2,3}",7,2302022,3,3,False,-1,True
"{0,1,2,3}",7,2302023,3,3,False,-1,True
"{0,1,2,3}",7,2302030,4,4,False,-1,True
"{0,1,2,3}",7,2302031,3,3,False,-1,True
"{0,1,2,3}",7,2302032,3,3,False,-1,True
"{0,1,2,3}",7,2302033,3,3,False,-1,True
"{0,1,2,3}",7,2302100,6,6,False,-1,True
"{0,1,2,3}",7,2302101,5,5,False,-1,True
"{0,1,2,3}",7,2302102,4,4,False,-1,True
"{0,1,2,3}",7,2302103,4,4,False,-1,True
"{0,1,2,3}",7,2302110,5,5,False,-1,True
"{0,1,2,3}",7,2302111,4,4,False,-1,True
"{0,1,2,3}",7,2302112,3,3,False,-1,True
"{0,1,2,3}",7,2302113,3,3,False,-1,True
"{0,1,2,3}",7,2302120,4,4,False,-1,True
"{0,1,2,3}",7,2302121,3,3,False,-1,True
"{0,1,2,3}",7,2302122,2,2,False,-1,True
"{0,1,2,3}",7,2302123,2,2,False,-1,True
"{0,1,2,3}",7,2302130,3,3,False,-1,True
"{0,1,2,3}",7,2302131,2,2,False,-1,True
"{0,1,2,3}",7,2302132,2,2,False,-1,True
"{0,1,2,3}",7,2302133,2,2,False,-1,True
"{0,1,2,3}",7,2302200,5,5,False,-1,True
"{0,1,2,3}",7,2302201,4,4,False,-1,True
"{0,1,2,3}",7,2302202,3,3,False,-1,True
"{0,1,2,3}",7,2302203,3,3,False,-1,True
"{0,1,2,3}",7,2302210,4,4,False,-1,True
"{0,1,2,3}",7,2302211,3,3,False,-1,True
"{0,1,2,3}",7,2302212,2,2,False,-1,True
"{0,1,2,3}",7,2302213,2,2,False,-1,True
"{0,1,2,3}",7,2302220,3,3,False,-1,True
"{0,1,2,3}",7,2302221,2,2,False,-1,True
"{0,1,2,3}",7,2302222,1,1,False,-1,True
"{0,1,2,3}",7,2302223,1,1,False,-1,True
"{0,1,2,3}",7,2302230,2,2,False,-1,True
"{0,1,2,3}",7,2302231,1,1,False,-1,True
"{0,1,2,3}",7,2302232,1,1,False,-1,True
"{0,1,2,3}",7,2302233,1,1,False,-1,True
"{0,1,2,3}",7,2302300,4,4,False,-1,True
"{0,1,2,3}",7,2302301,3,3,False,-1,True
"{0,1,2,3}",7,2302302,2,2,False,-1,True
"{0,1,2,3}",7,2302303,2,2,False,-1,True
"{0,1,2,3}",7,2302310,3,3,False,-1,True
"{0,1,2,3}",7,2302311,2,2,False,-1,True
"{0,1,2,3}",7,2302312,1,1,False,-1,True
"{0,1,2,3}",7,2302313,1,1,False,-1,True
"{0,1,2,3}",7,2302320,2,2,False,-1,True
"{0,1,2,3}",7,2302321,1,1,False,-1,True
"{0,1,2,3}",7,2302322,1,1,False,-1,True
"{0,1,2,3}",7,2302323,1,1,False,-1,True
"{0,1,2,3}",7,2302330,1,1,False,-1,True
"{0,1,2,3}",7,2302331,1,1,False,-1,True
"{0,1,2,3}",7,2302332,1,1,False,-1,True
"{0,1,2,3}",7,2302333,1,1,False,-2,True
"{0,1,2,3}",7,2303000,6,6,False,-1,True
"{0,1,2,3}",7,2303001,5,5,False,-1,True
"{0,1,2,3}",7,2303002,4,4,False,-1,True
"{0,1,2,3}",7,2303003,4,4,False,-1,True
"{0,1,2,3}",7,2303010,5,5,False,-1,True
"{0,1,2,3}",7,2303011,4,4,False,-1,True
"{0,1,2,3}",7,2303012,3,3,False,-1,True
"{0,1,2,3}",7,2303013,3,3,False,-1,True
"{0,1,2,3}",7,2303020,4,4,False,-1,True
"{0,1,2,3}",7,2303021,3,3,False,-1,True
"{0,1,2,3}",7,2303022,2,2,False,-1,True
"{0,1,2,3}",7,2303023,2,2,False,-1,True
"{0,1,2,3}",7,2303030,3,3,False,-1,True
"{0,1,2,3}",7,2303031,2,2,False,-1,True
"{0,1,2,3}",7,2303032,2,2,False,-1,True
"{0,1,2,3}",7,2303033,2,2,False,-1,True
"{0,1,2,3}",7,2303100,5,5,False,-1,True
"{0,1,2,3}",7,2303101,4,4,False,-1,True
"{0,1,2,3}",7,2303102,3,3,False,-1,True
"{0,1,2,3}",7,2303103,3,3,False,-1,True
"{0,1,2,3}",7,2303110,4,4,False,-1,True
"{0,1,2,3}",7,2303111,3,3,False,-1,True
"{0,1,2,3}",7,2303112,2,2,False,-1,True
"{0,1,2,3}",7,2303113,2,2,False,-1,True
"{0,1,2,3}",7,2303120,3,3,False,-1,True
"{0,1,2,3}",7,2303121,2,2,False,-1,True
"{0,1,2,3}",7,2303122,1,1,False,-1,True
"{0,1,2,3}",7,2303123,1,1,False,-1,True
"{0,1,2,3}",7,2303130,2,2,False,-1,True
"{0,1,2,3}",7,2303131,1,1,False,-1,True
"{0,1,2,3}",7,2303132,1,1,False,-1,True
"{0,1,2,3}",7,2303133,1,1,False,-1,True
"{0,1,2,3}",7,2303200,4,4,False,-1,True
"{0,1,2,3}",7,2303201,3,3,False,-1,True
"{0,1,2,3}",7,2303202,2,2,False,-1,True
"{0,1,2,3}",7,2303203,2,2,False,-1,True
"{0,1,2,3}",7,2303210,3,3,False,-1,True
"{0,1,2,3}",7,2303211,2,2,False,-1,True
"{0,1,2,3}",7,2303212,1,1,False,-1,True
"{0,1,2,3}",7,2303213,1,1,False,-1,True
"{0,1,2,3}",7,2303220,2,2,False,-1,True
"{0,1,2,3}",7,2303221,1,1,False,-1,True
"{0,1,2,3}",7,2303222,1,1,False,-1,True
"{0,1,2,3}",7,2303223,1,1,False,-1,True
"{0,1,2,3}",7,2303230,1,1,False,-1,True
"{0,1,2,3}",7,2303231,1,1,False,-1,True
"{0,1,2,3}",7,2303232,1,1,False,-1,True
"{0,1,2,3}",7,2303233,1,1,False,-2,True
"{0,1,2,3}",7,2303300,3,3,False,-1,True
"{0,1,2,3}",7,2303301,2,2,False,-1,True
"{0,1,2,3}",7,2303302,1,1,False,-1,True
"{0,1,2,3}",7,2303303,1,1,False,-1,True
"{0,1,2,3}",7,2303310,2,2,False,-1,True
"{0,1,2,3}",7,2303311,1,1,False,-1,True
"{0,1,2,3}",7,2303312,1,1,False,-1,True
"{0,1,2,3}",7,2303313,1,1,False,-1,True
"{0,1,2,3}",7,2303320,1,1,False,-1,True
"{0,1,2,3}",7,2303321,1,1,False,-1,True
"{0,1,2,3}",7,2303322,1,1,False,-1,True
"{0,1,2,3}",7,2303323,1,1,False,-2,True
"{0,1,2,3}",7,2303330,1,1,False,-2,True
"{0,1,2,3}",7,2303331,1,1,False,-2,True
"{0,1,2,3}",7,2303332,1,1,False,-2,True
"{0,1,2,3}",7,2303333,1,1,False,-3,True
"{0,1,2,3}",7,2310000,8,8,False,-1,True
"{0,1,2,3}",7,2310001,7,7,False,-1,True
"{0,1,2,3}",7,2310002,6,6,False,-1,True
"{0,1,2,3}",7,2310003,6,6,False,-1,True
"{0,1,2,3}",7,2310010,7,7,False,-1,True
"{0,1,2,3}",7,2310011,6,6,False,-1,True
"{0,1,2,3}",7,2310012,5,5,False,-1,True
"{0,1,2,3}",7,2310013,5,5,False,-1,True
"{0,1,2,3}",7,2310020,6,6,False,-1,True
"{0,1,2,3}",7,2310021,5,5,False,-1,True
"{0,1,2,3}",7,2310022,4,4,False,-1,True
"{0,1,2,3}",7,2310023,4,4,False,-1,True
"{0,1,2,3}",7,2310030,5,5,False,-1,True
"{0,1,2,3}",7,2310031,4,4,False,-1,True
"{0,1,2,3}",7,2310032,4,4,False,-1,True
"{0,1,2,3}",7,2310033,4,4,False,-1,True
"{0,1,2,3}",7,2310100,7,7,False,-1,True
"{0,1,2,3}",7,2310101,6,6,False,-1,True
"{0,1,2,3}",7,2310102,5,5,False,-1,True
"{0,1,2,3}",7,2310103,5,5,False,-1,True
"{0,1,2,3}",7,2310110,6,6,False,-1,True
"{0,1,2,3}",7,2310111,5,5,False,-1,True
"{0,1,2,3}",7,2310112,4,4,False,-1,True
"{0,1,2,3}",7,2310113,4,4,False,-1,True
"{0,1,2,3}",7,2310120,5,5,False,-1,True
"{0,1,2,3}",7,2310121,4,4,False,-1,True
"{0,1,2,3}",7,2310122,3,3,False,-1,True
"{0,1,2,3}",7,2310123,3,3,False,-1,True
"{0,1,2,3}",7,2310130,4,4,False,-1,True
"{0,1,2,3}",7,2310131,3,3,False,-1,True
"{0,1,2,3}",7,2310132,3,3,False,-1,True
"{0,1,2,3}",7,2310133,3,3,False,-1,True
"{0,1,2,3}",7,2310200,6,6,False,-1,True
"{0,1,2,3}",7,2310201,5,5,False,-1,True
"{0,1,2,3}",7,2310202,4,4,False,-1,True
"{0,1,2,3}",7,2310203,4,4,False,-1,True
"{0,1,2,3}",7,2310210,5,5,False,-1,True
"{0,1,2,3}",7,2310211,4,4,False,-1,True
"{0,1,2,3}",7,2310212,3,3,False,-1,True
"{0,1,2,3}",7,2310213,3,3,False,-1,True
"{0,1,2,3}",7,2310220,4,4,False,-1,True
"{0,1,2,3}",7,2310221,3,3,False,-1,True
"{0,1,2,3}",7,2310222,2,2,False,-1,True
"{0,1,2,3}",7,2310223,2,2,False,-1,True
"{0,1,2,3}",7,2310230,3,3,False,-1,True
"{0,1,2,3}",7,2310231,2,2,False,-1,True
"{0,1,2,3}",7,2310232,2,2,False,-1,True
"{0,1,2,3}",7,2310233,2,2,False,-1,True
"{0,1,2,3}",7,2310300,5,5,False,-1,True
"{0,1,2,3}",7,2310301,4,4,False,-1,True
"{0,1,2,3}",7,2310302,3,3,False,-1,True
"{0,1,2,3}",7,2310303,3,3,False,-1,True
"{0,1,2,3}",7,2310310,4,4,False,-1,True
"{0,1,2,3}",7,2310311,3,3,False,-1,True
"{0,1,2,3}",7,2310312,2,2,False,-1,True
"{0,1,2,3}",7,2310313,2,2,False,-1,True
"{0,1,2,3}",7,2310320,3,3,False,-1,True
"{0,1,2,3}",7,2310321,2,2,False,-1,True
"{0,1,2,3}",7,2310322,2,2,False,-1,True
"{0,1,2,3}",7,2310323,2,2,False,-1,True
"{0,1,2,3}",7,2310330,2,2,False,-1,True
"{0,1,2,3}",7,2310331,2,2,False,-1,True
"{0,1,2,3}",7,2310332,2,2,False,-1,True
"{0,1,2,3}",7,2310333,2,2,False,-1,True
"{0,1,2,3}",7,2311000,7,7,False,-1,True
"{0,1,2,3}",7,2311001,6,6,False,-1,True
"{0,1,2,3}",7,2311002,5,5,False,-1,True
"{0,1,2,3}",7,2311003,5,5,False,-1,True
"{0,1,2,3}",7,2311010,6,6,False,-1,True
"{0,1,2,3}",7,2311011,5,5,False,-1,True
"{0,1,2,3}",7,2311012,4,4,False,-1,True
"{0,1,2,3}",7,2311013,4,4,False,-1,True
"{0,1,2,3}",7,2311020,5,5,False,-1,True
"{0,1,2,3}",7,2311021,4,4,False,-1,True
"{0,1,2,3}",7,2311022,3,3,False,-1,True
"{0,1,2,3}",7,2311023,3,3,False,-1,True
"{0,1,2,3}",7,2311030,4,4,False,-1,True
"{0,1,2,3}",7,2311031,3,3,False,-1,True
"{0,1,2,3}",7,2311032,3,3,False,-1,True
"{0,1,2,3}",7,2311033,3,3,False,-1,True
"{0,1,2,3}",7,2311100,6,6,False,-1,True
"{0,1,2,3}",7,2311101,5,5,False,-1,True
"{0,1,2,3}",7,2311102,4,4,False,-1,True
"{0,1,2,3}",7,2311103,4,4,False,-1,True
"{0,1,2,3}",7,2311110,5,5,False,-1,True
"{0,1,2,3}",7,2311111,4,4,False,-1,True
"{0,1,2,3}",7,2311112,3,3,False,-1,True
"{0,1,2,3}",7,2311113,3,3,False,-1,True
"{0,1,2,3}",7,2311120,4,4,False,-1,True
"{0,1,2,3}",7,2311121,3,3,False,-1,True
"{0,1,2,3}",7,2311122,2,2,False,-1,True
"{0,1,2,3}",7,2311123,2,2,False,-1,True
"{0,1,2,3}",7,2311130,3,3,False,-1,True
"{0,1,2,3}",7,2311131,2,2,False,-1,True
"{0,1,2,3}",7,2311132,2,2,False,-1,True
"{0,1,2,3}",7,2311133,2,2,False,-1,True
"{0,1,2,3}",7,2311200,5,5,False,-1,True
"{0,1,2,3}",7,2311201,4,4,False,-1,True
"{0,1,2,3}",7,2311202,3,3,False,-1,True
"{0,1,2,3}",7,2311203,3,3,False,-1,True
"{0,1,2,3}",7,2311210,4,4,False,-1,True
"{0,1,2,3}",7,2311211,3,3,False,-1,True
"{0,1,2,3}",7,2311212,2,2,False,-1,True
"{0,1,2,3}",7,2311213,2,2,False,-1,True
"{0,1,2,3}",7,2311220,3,3,False,-1,True
"{0,1,2,3}",7,2311221,2,2,False,-1,True
"{0,1,2,3}",7,2311222,1,1,False,-1,True
"{0,1,2,3}",7,2311223,1,1,False,-1,True
"{0,1,2,3}",7,2311230,2,2,False,-1,True
"{0,1,2,3}",7,2311231,1,1,False,-1,True
"{0,1,2,3}",7,2311232,1,1,False,-1,True
"{0,1,2,3}",7,2311233,1,1,False,-1,True
"{0,1,2,3}",7,2311300,4,4,False,-1,True
"{0,1,2,3}",7,2311301,3,3,False,-1,True
"{0,1,2,3}",7,2311302,2,2,False,-1,True
"{0,1,2,3}",7,2311303,2,2,False,-1,True
"{0,1,2,3}",7,2311310,3,3,False,-1,True
"{0,1,2,3}",7,2311311,2,2,False,-1,True
"{0,1,2,3}",7,2311312,1,1,False,-1,True
"{0,1,2,3}",7,2311313,1,1,False,-1,True
"{0,1,2,3}",7,2311320,2,2,False,-1,True
"{0,1,2,3}",7,2311321,1,1,False,-1,True
"{0,1,2,3}",7,2311322,1,1,False,-1,True
"{0,1,2,3}",7,2311323,1,1,False,-1,True
"{0,1,2,3}",7,2311330,1,1,False,-1,True
"{0,1,2,3}",7,2311331,1,1,False,-1,True
"{0,1,2,3}",7,2311332,1,1,False,-1,True
"{0,1,2,3}",7,2311333,1,1,False,-2,True
"{0,1,2,3}",7,2312000,6,6,False,-1,True
"{0,1,2,3}",7,2312001,5,5,False,-1,True
"{0,1,2,3}",7,2312002,4,4,False,-1,True
"{0,1,2,3}",7,2312003,4,4,False,-1,True
"{0,1,2,3}",7,2312010,5,5,False,-1,True
"{0,1,2,3}",7,2312011,4,4,False,-1,True
"{0,1,2,3}",7,2312012,3,3,False,-1,True
"{0,1,2,3}",7,2312013,3,3,False,-1,True
"{0,1,2,3}",7,2312020,4,4,False,-1,True
"{0,1,2,3}",7,2312021,3,3,False,-1,True
"{0,1,2,3}",7,2312022,2,2,False,-1,True
"{0,1,2,3}",7,2312023,2,2,False,-1,True
"{0,1,2,3}",7,2312030,3,3,False,-1,True
"{0,1,2,3}",7,2312031,2,2,False,-1,True
"{0,1,2,3}",7,2312032,2,2,False,-1,True
"{0,1,2,3}",7,2312033,2,2,False,-1,True
"{0,1,2,3}",7,2312100,5,5,False,-1,True
"{0,1,2,3}",7,2312101,4,4,False,-1,True
"{0,1,2,3}",7,2312102,3,3,False,-1,True
"{0,1,2,3}",7,2312103,3,3,False,-1,True
"{0,1,2,3}",7,2312110,4,4,False,-1,True
"{0,1,2,3}",7,2312111,3,3,False,-1,True
"{0,1,2,3}",7,2312112,2,2,False,-1,True
"{0,1,2,3}",7,2312113,2,2,False,-1,True
"{0,1,2,3}",7,2312120,3,3,False,-1,True
"{0,1,2,3}",7,2312121,2,2,False,-1,True
"{0,1,2,3}",7,2312122,1,1,False,-1,True
"{0,1,2,3}",7,2312123,1,1,False,-1,True
"{0,1,2,3}",7,2312130,2,2,False,-1,True
"{0,1,2,3}",7,2312131,1,1,False,-1,True
"{0,1,2,3}",7,2312132,1,1,False,-1,True
"{0,1,2,3}",7,2312133,1,1,False,-1,True
"{0,1,2,3}",7,2312200,4,4,False,-1,True
"{0,1,2,3}",7,2312201,3,3,False,-1,True
"{0,1,2,3}",7,2312202,2,2,False,-1,True
"{0,1,2,3}",7,2312203,2,2,False,-1,True
"{0,1,2,3}",7,2312210,3,3,False,-1,True
"{0,1,2,3}",7,2312211,2,2,False,-1,True
"{0,1,2,3}",7,2312212,1,1,False,-1,True
"{0,1,2,3}",7,2312213,1,1,False,-1,True
"{0,1,2,3}",7,2312220,2,2,False,-1,True
"{0,1,2,3}",7,2312221,1,1,False,-1,True
"{0,1,2,3}",7,2312222,0,0,False,-1,True
"{0,1,2,3}",7,2312223,0,0,False,-1,True
"{0,1,2,3}",7,2312230,1,1,False,-1,True
"{0,1,2,3}",7,2312231,0,0,False,-1,True
"{0,1,2,3}",7,2312232,0,0,False,-1,True
"{0,1,2,3}",7,2312233,0,0,False,-2,True
"{0,1,2,3}",7,2312300,3,3,False,-1,True
"{0,1,2,3}",7,2312301,2,2,False,-1,True
"{0,1,2,3}",7,2312302,1,1,False,-1,True
"{0,1,2,3}",7,2312303,1,1,False,-1,True
"{0,1,2,3}",7,2312310,2,2,False,-1,True
"{0,1,2,3}",7,2312311,1,1,False,-1,True
"{0,1,2,3}",7,2312312,0,0,False,-1,True
"{0,1,2,3}",7,2312313,0,0,False,-1,True
"{0,1,2,3}",7,2312320,1,1,False,-1,True
"{0,1,2,3}",7,2312321,0,0,False,-1,True
"{0,1,2,3}",7,2312322,0,0,False,-1,True
"{0,1,2,3}",7,2312323,0,0,False,-2,True
"{0,1,2,3}",7,2312330,0,0,False,-2,True
"{0,1,2,3}",7,2312331,0,0,False,-2,True
"{0,1,2,3}",7,2312332,0,0,False,-2,True
"{0,1,2,3}",7,2312333,0,0,False,-3,True
"{0,1,2,3}",7,2313000,5,5,False,-1,True
"{0,1,2,3}",7,2313001,4,4,False,-1,True
"{0,1,2,3}",7,2313002,3,3,False,-1,True
"{0,1,2,3}",7,2313003,3,3,False,-1,True
"{0,1,2,3}",7,2313010,4,4,False,-1,True
"{0,1,2,3}",7,2313011,3,3,False,-1,True
"{0,1,2,3}",7,2313012,2,2,False,-1,True
"{0,1,2,3}",7,2313013,2,2,False,-1,True
"{0,1,2,3}",7,2313020,3,3,False,-1,True
"{0,1,2,3}",7,2313021,2,2,False,-1,True
"{0,1,2,3}",7,2313022,1,1,False,-1,True
"{0,1,2,3}",7,2313023,1,1,False,-1,True
"{0,1,2,3}",7,2313030,2,2,False,-1,True
"{0,1,2,3}",7,2313031,1,1,False,-1,True
"{0,1,2,3}",7,2313032,1,1,False,-1,True
"{0,1,2,3}",7,2313033,1,1,False,-1,True
"{0,1,2,3}",7,2313100,4,4,False,-1,True
"{0,1,2,3}",7,2313101,3,3,False,-1,True
"{0,1,2,3}",7,2313102,2,2,False,-1,True
"{0,1,2,3}",7,2313103,2,2,False,-1,True
"{0,1,2,3}",7,2313110,3,3,False,-1,True
"{0,1,2,3}",7,2313111,2,2,False,-1,True
"{0,1,2,3}",7,2313112,1,1,False,-1,True
"{0,1,2,3}",7,2313113,1,1,False,-1,True
"{0,1,2,3}",7,2313120,2,2,False,-1,True
"{0,1,2,3}",7,2313121,1,1,False,-1,True
"{0,1,2,3}",7,2313122,0,0,False,-1,True
"{0,1,2,3}",7,2313123,0,0,False,-1,True
"{0,1,2,3}",7,2313130,1,1,False,-1,True
"{0,1,2,3}",7,2313131,0,0,False,-1,True
"{0,1,2,3}",7,2313132,0,0,False,-1,True
"{0,1,2,3}",7,2313133,0,0,False,-2,True
"{0,1,2,3}",7,2313200,3,3,False,-1,True
"{0,1,2,3}",7,2313201,2,2,False,-1,True
"{0,1,2,3}",7,2313202,1,1,False,-1,True
"{0,1,2,3}",7,2313203,1,1,False,-1,True
"{0,1,2,3}",7,2313210,2,2,False,-1,True
"{0,1,2,3}",7,2313211,1,1,False,-1,True
"{0,1,2,3}",7,2313212,0,0,False,-1,True
"{0,1,2,3}",7,2313213,0,0,False,-1,True
"{0,1,2,3}",7,2313220,1,1,False,-1,True
"{0,1,2,3}",7,2313221,0,0,False,-1,True
"{0,1,2,3}",7,2313222,0,0,False,-1,True
"{0,1,2,3}",7,2313223,0,0,False,-2,True
"{0,1,2,3}",7,2313230,0,0,False,-2,True
"{0,1,2,3}",7,2313231,0,0,False,-2,True
"{0,1,2,3}",7,2313232,0,0,False,-2,True
"{0,1,2,3}",7,2313233,0,0,False,-3,True
"{0,1,2,3}",7,2313300,2,2,False,-2,True
"{0,1,2,3}",7,2313301,1,1,False,-2,True
"{0,1,2,3}",7,2313302,0,0,False,-2,True
"{0,1,2,3}",7,2313303,0,0,False,-2,True
"{0,1,2,3}",7,2313310,1,1,False,-2,True
"{0,1,2,3}",7,2313311,0,0,False,-2,True
"{0,1,2,3}",7,2313312,0,0,False,-2,True
"{0,1,2,3}",7,2313313,0,0,False,-2,True
"{0,1,2,3}",7,2313320,0,0,False,-2,True
"{0,1,2,3}",7,2313321,0,0,False,-2,True
"{0,1,2,3}",7,2313322,0,0,False,-2,True
"{0,1,2,3}",7,2313323,0,0,False,-3,True
"{0,1,2,3}",7,2313330,0,0,False,-3,True
"{0,1,2,3}",7,2313331,0,0,False,-3,True
"{0,1,2,3}",7,2313332,0,0,False,-3,True
"{0,1,2,3}",7,2313333,0,0,False,-4,True
"{0,1,2,3}",7,2320000,7,7,False,-1,True
"{0,1,2,3}",7,2320001,6,6,False,-1,True
"{0,1,2,3}",7,2320002,5,5,False,-1,True
"{0,1,2,3}",7,2320003,5,5,False,-1,True
"{0,1,2,3}",7,2320010,6,6,False,-1,True
"{0,1,2,3}",7,2320011,5,5,False,-1,True
"{0,1,2,3}",7,2320012,4,4,False,-1,True
"{0,1,2,3}",7,2320013,4,4,False,-1,True
"{0,1,2,3}",7,2320020,5,5,False,-1,True
"{0,1,2,3}",7,2320021,4,4,False,-1,True
"{0,1,2,3}",7,2320022,3,3,False,-1,True
"{0,1,2,3}",7,2320023,3,3,False,-1,True
"{0,1,2,3}",7,2320030,4,4,False,-1,True
"{0,1,2,3}",7,2320031,3,3,False,-1,True
"{0,1,2,3}",7,2320032,3,3,False,-1,True
